Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
1,2017,04,02,04/02/2016,03:00 PM,Giants,NL,Diamondbacks,NL
2,2017,04,02,04/02/2016,07:30 PM,Cubs,NL,Cardinals,NL
3,2017,04,02,04/02/2016,12:00 PM,Yankees,AL,Rays,AL
4,2017,04,03,04/03/2016,01:05 PM,Pirates,NL,Red Sox,AL
5,2017,04,03,04/03/2016,01:10 PM,Rockies,NL,Brewers,NL
6,2017,04,03,04/03/2016,02:05 PM,Blue Jays,AL,Orioles,AL
7,2017,04,03,04/03/2016,03:00 PM,Padres,NL,Dodgers,NL
8,2017,04,03,04/03/2016,03:10 PM,Phillies,NL,Reds,NL
9,2017,04,03,04/03/2016,03:10 PM,Royals,AL,Twins,AL
10,2017,04,03,04/03/2016,03:10 PM,Tigers,AL,White Sox,AL
11,2017,04,03,04/03/2016,06:00 PM,Indians,AL,Rangers,AL
12,2017,04,03,04/03/2016,07:10 PM,Mariners,AL,Astros,AL
13,2017,04,03,04/03/2016,09:00 PM,Angels,AL,Athletics,AL
14,2017,04,03,04/03/2016,12:00 PM,Braves,NL,Mets,NL
15,2017,04,03,04/03/2016,12:05 PM,Marlins,NL,Nationals,NL
16,2017,04,04,04/04/2016,06:10 PM,Yankees,AL,Rays,AL
17,2017,04,04,04/04/2016,06:40 PM,Rockies,NL,Brewers,NL
18,2017,04,04,04/04/2016,07:05 PM,Indians,AL,Rangers,AL
19,2017,04,04,04/04/2016,07:10 PM,Mariners,AL,Astros,AL
20,2017,04,04,04/04/2016,07:15 PM,Cubs,NL,Cardinals,NL
21,2017,04,04,04/04/2016,08:40 PM,Giants,NL,Diamondbacks,NL
22,2017,04,04,04/04/2016,09:05 PM,Angels,AL,Athletics,AL
23,2017,04,04,04/04/2016,09:10 PM,Padres,NL,Dodgers,NL
24,2017,04,05,04/05/2016,01:10 PM,Tigers,AL,White Sox,AL
25,2017,04,05,04/05/2016,06:05 PM,Marlins,NL,Nationals,NL
26,2017,04,05,04/05/2016,06:05 PM,Blue Jays,AL,Orioles,AL
27,2017,04,05,04/05/2016,06:10 PM,Braves,NL,Mets,NL
28,2017,04,05,04/05/2016,06:10 PM,Yankees,AL,Rays,AL
29,2017,04,05,04/05/2016,06:10 PM,Pirates,NL,Red Sox,AL
30,2017,04,05,04/05/2016,06:10 PM,Phillies,NL,Reds,NL
31,2017,04,05,04/05/2016,07:05 PM,Indians,AL,Rangers,AL
32,2017,04,05,04/05/2016,07:10 PM,Mariners,AL,Astros,AL
33,2017,04,05,04/05/2016,07:10 PM,Rockies,NL,Brewers,NL
34,2017,04,05,04/05/2016,08:40 PM,Giants,NL,Diamondbacks,NL
35,2017,04,05,04/05/2016,09:05 PM,Angels,AL,Athletics,AL
36,2017,04,05,04/05/2016,09:10 PM,Padres,NL,Dodgers,NL
37,2017,04,05,04/05/2016,12:10 PM,Royals,AL,Twins,AL
38,2017,04,05,04/05/2016,12:45 PM,Cubs,NL,Cardinals,NL
39,2017,04,06,04/06/2016,01:10 PM,Tigers,AL,White Sox,AL
40,2017,04,06,04/06/2016,02:10 PM,Padres,NL,Dodgers,NL
41,2017,04,06,04/06/2016,02:35 PM,Angels,AL,Athletics,AL
42,2017,04,06,04/06/2016,03:05 PM,Marlins,NL,Nationals,NL
43,2017,04,06,04/06/2016,06:10 PM,Braves,NL,Mets,NL
44,2017,04,06,04/06/2016,06:10 PM,Blue Jays,AL,Rays,AL
45,2017,04,06,04/06/2016,07:10 PM,Mariners,AL,Astros,AL
46,2017,04,06,04/06/2016,08:40 PM,Giants,NL,Diamondbacks,NL
47,2017,04,06,04/06/2016,11:35 AM,Phillies,NL,Reds,NL
48,2017,04,06,04/06/2016,12:10 PM,Royals,AL,Twins,AL
49,2017,04,06,04/06/2016,12:35 PM,Pirates,NL,Red Sox,AL
50,2017,04,06,04/06/2016,12:40 PM,Rockies,NL,Brewers,NL
51,2017,04,07,04/07/2016,02:05 PM,Nationals,NL,Phillies,NL
52,2017,04,07,04/07/2016,03:10 PM,Dodgers,NL,Rockies,NL
53,2017,04,07,04/07/2016,05:40 PM,Giants,NL,Padres,NL
54,2017,04,07,04/07/2016,06:05 PM,Yankees,AL,Orioles,AL
55,2017,04,07,04/07/2016,06:10 PM,Marlins,NL,Mets,NL
56,2017,04,07,04/07/2016,06:10 PM,Blue Jays,AL,Rays,AL
57,2017,04,07,04/07/2016,07:05 PM,Athletics,AL,Rangers,AL
58,2017,04,07,04/07/2016,07:10 PM,Royals,AL,Astros,AL
59,2017,04,07,04/07/2016,07:10 PM,Cubs,NL,Brewers,NL
60,2017,04,07,04/07/2016,07:10 PM,Twins,AL,White Sox,AL
61,2017,04,07,04/07/2016,07:15 PM,Reds,NL,Cardinals,NL
62,2017,04,07,04/07/2016,08:40 PM,Indians,AL,Diamondbacks,NL
63,2017,04,07,04/07/2016,09:07 PM,Mariners,AL,Angels,AL
64,2017,04,07,04/07/2016,12:05 PM,Braves,NL,Pirates,NL
65,2017,04,07,04/07/2016,12:10 PM,Red Sox,AL,Tigers,AL
66,2017,04,08,04/08/2016,01:10 PM,Twins,AL,White Sox,AL
67,2017,04,08,04/08/2016,01:15 PM,Reds,NL,Cardinals,NL
68,2017,04,08,04/08/2016,03:05 PM,Yankees,AL,Orioles,AL
69,2017,04,08,04/08/2016,05:10 PM,Blue Jays,AL,Rays,AL
70,2017,04,08,04/08/2016,06:05 PM,Nationals,NL,Phillies,NL
71,2017,04,08,04/08/2016,06:05 PM,Braves,NL,Pirates,NL
72,2017,04,08,04/08/2016,06:10 PM,Royals,AL,Astros,AL
73,2017,04,08,04/08/2016,06:10 PM,Cubs,NL,Brewers,NL
74,2017,04,08,04/08/2016,06:10 PM,Marlins,NL,Mets,NL
75,2017,04,08,04/08/2016,07:05 PM,Athletics,AL,Rangers,AL
76,2017,04,08,04/08/2016,07:10 PM,Indians,AL,Diamondbacks,NL
77,2017,04,08,04/08/2016,07:10 PM,Dodgers,NL,Rockies,NL
78,2017,04,08,04/08/2016,07:40 PM,Giants,NL,Padres,NL
79,2017,04,08,04/08/2016,09:07 PM,Mariners,AL,Angels,AL
80,2017,04,08,04/08/2016,12:10 PM,Red Sox,AL,Tigers,AL
81,2017,04,09,04/09/2016,01:10 PM,Royals,AL,Astros,AL
82,2017,04,09,04/09/2016,01:10 PM,Cubs,NL,Brewers,NL
83,2017,04,09,04/09/2016,01:10 PM,Twins,AL,White Sox,AL
84,2017,04,09,04/09/2016,01:15 PM,Reds,NL,Cardinals,NL
85,2017,04,09,04/09/2016,02:05 PM,Athletics,AL,Rangers,AL
86,2017,04,09,04/09/2016,02:10 PM,Dodgers,NL,Rockies,NL
87,2017,04,09,04/09/2016,02:37 PM,Mariners,AL,Angels,AL
88,2017,04,09,04/09/2016,03:10 PM,Indians,AL,Diamondbacks,NL
89,2017,04,09,04/09/2016,03:40 PM,Giants,NL,Padres,NL
90,2017,04,09,04/09/2016,07:00 PM,Marlins,NL,Mets,NL
91,2017,04,09,04/09/2016,12:10 PM,Blue Jays,AL,Rays,AL
92,2017,04,09,04/09/2016,12:10 PM,Red Sox,AL,Tigers,AL
93,2017,04,09,04/09/2016,12:35 PM,Yankees,AL,Orioles,AL
94,2017,04,09,04/09/2016,12:35 PM,Nationals,NL,Phillies,NL
95,2017,04,09,04/09/2016,12:35 PM,Braves,NL,Pirates,NL
96,2017,04,10,04/10/2016,03:15 PM,Athletics,AL,Royals,AL
97,2017,04,10,04/10/2016,03:35 PM,Diamondbacks,NL,Giants,NL
98,2017,04,10,04/10/2016,04:10 PM,Astros,AL,Mariners,AL
99,2017,04,10,04/10/2016,06:05 PM,Cardinals,NL,Nationals,NL
100,2017,04,10,04/10/2016,06:05 PM,Mets,NL,Phillies,NL
101,2017,04,10,04/10/2016,06:05 PM,Reds,NL,Pirates,NL
102,2017,04,10,04/10/2016,07:00 PM,Dodgers,NL,Cubs,NL
103,2017,04,10,04/10/2016,07:40 PM,Padres,NL,Rockies,NL
104,2017,04,10,04/10/2016,12:05 PM,Rays,AL,Yankees,AL
105,2017,04,10,04/10/2016,12:10 PM,Red Sox,AL,Tigers,AL
106,2017,04,11,04/11/2016,03:10 PM,White Sox,AL,Indians,AL
107,2017,04,11,04/11/2016,06:00 PM,Cardinals,NL,Nationals,NL
108,2017,04,11,04/11/2016,06:05 PM,Mets,NL,Phillies,NL
109,2017,04,11,04/11/2016,06:05 PM,Reds,NL,Pirates,NL
110,2017,04,11,04/11/2016,06:07 PM,Brewers,NL,Blue Jays,AL
111,2017,04,11,04/11/2016,06:10 PM,Braves,NL,Marlins,NL
112,2017,04,11,04/11/2016,06:10 PM,Orioles,AL,Red Sox,AL
113,2017,04,11,04/11/2016,07:40 PM,Padres,NL,Rockies,NL
114,2017,04,11,04/11/2016,09:07 PM,Rangers,AL,Angels,AL
115,2017,04,11,04/11/2016,09:10 PM,Astros,AL,Mariners,AL
116,2017,04,11,04/11/2016,09:15 PM,Diamondbacks,NL,Giants,NL
117,2017,04,11,04/11/2016,12:10 PM,Twins,AL,Tigers,AL
118,2017,04,12,04/12/2016,02:10 PM,Padres,NL,Rockies,NL
119,2017,04,12,04/12/2016,03:05 PM,Cardinals,NL,Nationals,NL
120,2017,04,12,04/12/2016,05:10 PM,White Sox,AL,Indians,AL
121,2017,04,12,04/12/2016,06:05 PM,Mets,NL,Phillies,NL
122,2017,04,12,04/12/2016,06:05 PM,Reds,NL,Pirates,NL
123,2017,04,12,04/12/2016,06:07 PM,Brewers,NL,Blue Jays,AL
124,2017,04,12,04/12/2016,06:10 PM,Braves,NL,Marlins,NL
125,2017,04,12,04/12/2016,06:10 PM,Orioles,AL,Red Sox,AL
126,2017,04,12,04/12/2016,07:05 PM,Dodgers,NL,Cubs,NL
127,2017,04,12,04/12/2016,07:15 PM,Athletics,AL,Royals,AL
128,2017,04,12,04/12/2016,09:07 PM,Rangers,AL,Angels,AL
129,2017,04,12,04/12/2016,09:10 PM,Astros,AL,Mariners,AL
130,2017,04,12,04/12/2016,09:15 PM,Diamondbacks,NL,Giants,NL
131,2017,04,12,04/12/2016,12:05 PM,Rays,AL,Yankees,AL
132,2017,04,12,04/12/2016,12:10 PM,Twins,AL,Tigers,AL
133,2017,04,13,04/13/2016,01:20 PM,Dodgers,NL,Cubs,NL
134,2017,04,13,04/13/2016,02:37 PM,Rangers,AL,Angels,AL
135,2017,04,13,04/13/2016,05:10 PM,White Sox,AL,Indians,AL
136,2017,04,13,04/13/2016,06:05 PM,Rays,AL,Yankees,AL
137,2017,04,13,04/13/2016,06:07 PM,Orioles,AL,Blue Jays,AL
138,2017,04,13,04/13/2016,06:10 PM,Mets,NL,Marlins,NL
139,2017,04,13,04/13/2016,06:10 PM,Brewers,NL,Reds,NL
140,2017,04,13,04/13/2016,07:15 PM,Athletics,AL,Royals,AL
141,2017,04,13,04/13/2016,09:15 PM,Rockies,NL,Giants,NL
142,2017,04,13,04/13/2016,12:10 PM,Twins,AL,Tigers,AL
143,2017,04,14,04/14/2016,01:20 PM,Pirates,NL,Cubs,NL
144,2017,04,14,04/14/2016,03:05 PM,Phillies,NL,Nationals,NL
145,2017,04,14,04/14/2016,06:05 PM,Cardinals,NL,Yankees,AL
146,2017,04,14,04/14/2016,06:07 PM,Orioles,AL,Blue Jays,AL
147,2017,04,14,04/14/2016,06:10 PM,Tigers,AL,Indians,AL
148,2017,04,14,04/14/2016,06:10 PM,Mets,NL,Marlins,NL
149,2017,04,14,04/14/2016,06:10 PM,Rays,AL,Red Sox,AL
150,2017,04,14,04/14/2016,06:10 PM,Brewers,NL,Reds,NL
151,2017,04,14,04/14/2016,06:35 PM,Padres,NL,Braves,NL
152,2017,04,14,04/14/2016,07:10 PM,White Sox,AL,Twins,AL
153,2017,04,14,04/14/2016,07:15 PM,Angels,AL,Royals,AL
154,2017,04,14,04/14/2016,09:05 PM,Astros,AL,Athletics,AL
155,2017,04,14,04/14/2016,09:10 PM,Diamondbacks,NL,Dodgers,NL
156,2017,04,14,04/14/2016,09:10 PM,Rangers,AL,Mariners,AL
157,2017,04,14,04/14/2016,09:15 PM,Rockies,NL,Giants,NL
158,2017,04,15,04/15/2016,01:10 PM,White Sox,AL,Twins,AL
159,2017,04,15,04/15/2016,01:20 PM,Pirates,NL,Cubs,NL
160,2017,04,15,04/15/2016,03:05 PM,Astros,AL,Athletics,AL
161,2017,04,15,04/15/2016,03:05 PM,Rockies,NL,Giants,NL
162,2017,04,15,04/15/2016,03:05 PM,Rays,AL,Red Sox,AL
163,2017,04,15,04/15/2016,03:10 PM,Tigers,AL,Indians,AL
164,2017,04,15,04/15/2016,06:10 PM,Padres,NL,Braves,NL
165,2017,04,15,04/15/2016,06:10 PM,Mets,NL,Marlins,NL
166,2017,04,15,04/15/2016,06:15 PM,Angels,AL,Royals,AL
167,2017,04,15,04/15/2016,08:10 PM,Diamondbacks,NL,Dodgers,NL
168,2017,04,15,04/15/2016,08:10 PM,Rangers,AL,Mariners,AL
169,2017,04,15,04/15/2016,12:05 PM,Phillies,NL,Nationals,NL
170,2017,04,15,04/15/2016,12:05 PM,Cardinals,NL,Yankees,AL
171,2017,04,15,04/15/2016,12:07 PM,Orioles,AL,Blue Jays,AL
172,2017,04,15,04/15/2016,12:10 PM,Brewers,NL,Reds,NL
173,2017,04,16,04/16/2016,01:15 PM,Angels,AL,Royals,AL
174,2017,04,16,04/16/2016,01:20 PM,Pirates,NL,Cubs,NL
175,2017,04,16,04/16/2016,03:05 PM,Astros,AL,Athletics,AL
176,2017,04,16,04/16/2016,03:05 PM,Rockies,NL,Giants,NL
177,2017,04,16,04/16/2016,03:10 PM,Diamondbacks,NL,Dodgers,NL
178,2017,04,16,04/16/2016,03:10 PM,Rangers,AL,Mariners,AL
179,2017,04,16,04/16/2016,03:10 PM,White Sox,AL,Twins,AL
180,2017,04,16,04/16/2016,07:00 PM,Cardinals,NL,Yankees,AL
181,2017,04,16,04/16/2016,12:07 PM,Orioles,AL,Blue Jays,AL
182,2017,04,16,04/16/2016,12:10 PM,Tigers,AL,Indians,AL
183,2017,04,16,04/16/2016,12:10 PM,Mets,NL,Marlins,NL
184,2017,04,16,04/16/2016,12:10 PM,Brewers,NL,Reds,NL
185,2017,04,16,04/16/2016,12:35 PM,Padres,NL,Braves,NL
186,2017,04,16,04/16/2016,12:35 PM,Phillies,NL,Nationals,NL
187,2017,04,16,04/16/2016,12:35 PM,Rays,AL,Red Sox,AL
188,2017,04,17,04/17/2016,06:00 PM,Pirates,NL,Cardinals,NL
189,2017,04,17,04/17/2016,06:05 PM,White Sox,AL,Yankees,AL
190,2017,04,17,04/17/2016,06:35 PM,Padres,NL,Braves,NL
191,2017,04,17,04/17/2016,07:05 PM,Brewers,NL,Cubs,NL
192,2017,04,17,04/17/2016,07:10 PM,Angels,AL,Astros,AL
193,2017,04,17,04/17/2016,07:10 PM,Indians,AL,Twins,AL
194,2017,04,17,04/17/2016,09:05 PM,Rangers,AL,Athletics,AL
195,2017,04,17,04/17/2016,09:10 PM,Diamondbacks,NL,Dodgers,NL
196,2017,04,17,04/17/2016,09:10 PM,Marlins,NL,Mariners,AL
197,2017,04,17,04/17/2016,10:05 AM,Rays,AL,Red Sox,AL
198,2017,04,18,04/18/2016,06:05 PM,White Sox,AL,Yankees,AL
199,2017,04,18,04/18/2016,06:07 PM,Red Sox,AL,Blue Jays,AL
200,2017,04,18,04/18/2016,06:10 PM,Phillies,NL,Mets,NL
201,2017,04,18,04/18/2016,06:10 PM,Tigers,AL,Rays,AL
202,2017,04,18,04/18/2016,06:10 PM,Orioles,AL,Reds,NL
203,2017,04,18,04/18/2016,06:35 PM,Nationals,NL,Braves,NL
204,2017,04,18,04/18/2016,07:05 PM,Brewers,NL,Cubs,NL
205,2017,04,18,04/18/2016,07:10 PM,Angels,AL,Astros,AL
206,2017,04,18,04/18/2016,07:10 PM,Indians,AL,Twins,AL
207,2017,04,18,04/18/2016,07:15 PM,Pirates,NL,Cardinals,NL
208,2017,04,18,04/18/2016,07:15 PM,Giants,NL,Royals,AL
209,2017,04,18,04/18/2016,09:05 PM,Rangers,AL,Athletics,AL
210,2017,04,18,04/18/2016,09:10 PM,Rockies,NL,Dodgers,NL
211,2017,04,18,04/18/2016,09:10 PM,Marlins,NL,Mariners,AL
212,2017,04,18,04/18/2016,09:10 PM,Diamondbacks,NL,Padres,NL
213,2017,04,19,04/19/2016,01:20 PM,Brewers,NL,Cubs,NL
214,2017,04,19,04/19/2016,02:35 PM,Rangers,AL,Athletics,AL
215,2017,04,19,04/19/2016,02:40 PM,Marlins,NL,Mariners,AL
216,2017,04,19,04/19/2016,06:05 PM,White Sox,AL,Yankees,AL
217,2017,04,19,04/19/2016,06:07 PM,Red Sox,AL,Blue Jays,AL
218,2017,04,19,04/19/2016,06:10 PM,Phillies,NL,Mets,NL
219,2017,04,19,04/19/2016,06:10 PM,Tigers,AL,Rays,AL
220,2017,04,19,04/19/2016,06:10 PM,Orioles,AL,Reds,NL
221,2017,04,19,04/19/2016,06:35 PM,Nationals,NL,Braves,NL
222,2017,04,19,04/19/2016,07:00 PM,Indians,AL,Twins,AL
223,2017,04,19,04/19/2016,07:10 PM,Angels,AL,Astros,AL
224,2017,04,19,04/19/2016,07:15 PM,Giants,NL,Royals,AL
225,2017,04,19,04/19/2016,09:10 PM,Rockies,NL,Dodgers,NL
226,2017,04,19,04/19/2016,09:10 PM,Diamondbacks,NL,Padres,NL
227,2017,04,19,04/19/2016,12:45 PM,Pirates,NL,Cardinals,NL
228,2017,04,20,04/20/2016,01:10 PM,Angels,AL,Astros,AL
229,2017,04,20,04/20/2016,06:10 PM,Phillies,NL,Mets,NL
230,2017,04,20,04/20/2016,06:10 PM,Orioles,AL,Reds,NL
231,2017,04,20,04/20/2016,06:35 PM,Nationals,NL,Braves,NL
232,2017,04,20,04/20/2016,07:05 PM,Royals,AL,Rangers,AL
233,2017,04,20,04/20/2016,07:10 PM,Cardinals,NL,Brewers,NL
234,2017,04,20,04/20/2016,08:10 PM,Diamondbacks,NL,Padres,NL
235,2017,04,20,04/20/2016,09:05 PM,Mariners,AL,Athletics,AL
236,2017,04,20,04/20/2016,11:37 AM,Red Sox,AL,Blue Jays,AL
237,2017,04,20,04/20/2016,12:10 PM,Tigers,AL,Rays,AL
238,2017,04,20,04/20/2016,12:10 PM,Indians,AL,Twins,AL
239,2017,04,21,04/21/2016,06:05 PM,Red Sox,AL,Orioles,AL
240,2017,04,21,04/21/2016,06:05 PM,Braves,NL,Phillies,NL
241,2017,04,21,04/21/2016,06:05 PM,Yankees,AL,Pirates,NL
242,2017,04,21,04/21/2016,06:10 PM,Nationals,NL,Mets,NL
243,2017,04,21,04/21/2016,06:10 PM,Astros,AL,Rays,AL
244,2017,04,21,04/21/2016,06:10 PM,Cubs,NL,Reds,NL
245,2017,04,21,04/21/2016,07:05 PM,Royals,AL,Rangers,AL
246,2017,04,21,04/21/2016,07:10 PM,Cardinals,NL,Brewers,NL
247,2017,04,21,04/21/2016,07:10 PM,Tigers,AL,Twins,AL
248,2017,04,21,04/21/2016,07:10 PM,Indians,AL,White Sox,AL
249,2017,04,21,04/21/2016,07:40 PM,Giants,NL,Rockies,NL
250,2017,04,21,04/21/2016,08:40 PM,Dodgers,NL,Diamondbacks,NL
251,2017,04,21,04/21/2016,09:05 PM,Mariners,AL,Athletics,AL
252,2017,04,21,04/21/2016,09:07 PM,Blue Jays,AL,Angels,AL
253,2017,04,21,04/21/2016,09:10 PM,Marlins,NL,Padres,NL
254,2017,04,22,04/22/2016,01:10 PM,Tigers,AL,Twins,AL
255,2017,04,22,04/22/2016,03:05 PM,Mariners,AL,Athletics,AL
256,2017,04,22,04/22/2016,03:05 PM,Nationals,NL,Mets,NL
257,2017,04,22,04/22/2016,03:05 PM,Yankees,AL,Pirates,NL
258,2017,04,22,04/22/2016,05:10 PM,Astros,AL,Rays,AL
259,2017,04,22,04/22/2016,06:05 PM,Red Sox,AL,Orioles,AL
260,2017,04,22,04/22/2016,06:05 PM,Braves,NL,Phillies,NL
261,2017,04,22,04/22/2016,06:10 PM,Cardinals,NL,Brewers,NL
262,2017,04,22,04/22/2016,06:10 PM,Indians,AL,White Sox,AL
263,2017,04,22,04/22/2016,07:05 PM,Royals,AL,Rangers,AL
264,2017,04,22,04/22/2016,07:10 PM,Dodgers,NL,Diamondbacks,NL
265,2017,04,22,04/22/2016,07:10 PM,Giants,NL,Rockies,NL
266,2017,04,22,04/22/2016,07:40 PM,Marlins,NL,Padres,NL
267,2017,04,22,04/22/2016,08:07 PM,Blue Jays,AL,Angels,AL
268,2017,04,22,04/22/2016,12:10 PM,Cubs,NL,Reds,NL
269,2017,04,23,04/23/2016,01:10 PM,Cardinals,NL,Brewers,NL
270,2017,04,23,04/23/2016,01:10 PM,Tigers,AL,Twins,AL
271,2017,04,23,04/23/2016,01:10 PM,Indians,AL,White Sox,AL
272,2017,04,23,04/23/2016,02:05 PM,Royals,AL,Rangers,AL
273,2017,04,23,04/23/2016,02:10 PM,Giants,NL,Rockies,NL
274,2017,04,23,04/23/2016,02:37 PM,Blue Jays,AL,Angels,AL
275,2017,04,23,04/23/2016,03:05 PM,Mariners,AL,Athletics,AL
276,2017,04,23,04/23/2016,03:10 PM,Dodgers,NL,Diamondbacks,NL
277,2017,04,23,04/23/2016,03:40 PM,Marlins,NL,Padres,NL
278,2017,04,23,04/23/2016,07:00 PM,Nationals,NL,Mets,NL
279,2017,04,23,04/23/2016,12:10 PM,Astros,AL,Rays,AL
280,2017,04,23,04/23/2016,12:10 PM,Cubs,NL,Reds,NL
281,2017,04,23,04/23/2016,12:35 PM,Red Sox,AL,Orioles,AL
282,2017,04,23,04/23/2016,12:35 PM,Braves,NL,Phillies,NL
283,2017,04,23,04/23/2016,12:35 PM,Yankees,AL,Pirates,NL
284,2017,04,24,04/24/2016,06:00 PM,Cubs,NL,Pirates,NL
285,2017,04,24,04/24/2016,06:05 PM,Rays,AL,Orioles,AL
286,2017,04,24,04/24/2016,06:40 PM,Reds,NL,Brewers,NL
287,2017,04,24,04/24/2016,07:05 PM,Twins,AL,Rangers,AL
288,2017,04,24,04/24/2016,07:10 PM,Royals,AL,White Sox,AL
289,2017,04,24,04/24/2016,07:40 PM,Nationals,NL,Rockies,NL
290,2017,04,24,04/24/2016,08:40 PM,Padres,NL,Diamondbacks,NL
291,2017,04,24,04/24/2016,09:07 PM,Blue Jays,AL,Angels,AL
292,2017,04,24,04/24/2016,09:15 PM,Dodgers,NL,Giants,NL
293,2017,04,25,04/25/2016,05:10 PM,Astros,AL,Indians,AL
294,2017,04,25,04/25/2016,06:05 PM,Rays,AL,Orioles,AL
295,2017,04,25,04/25/2016,06:05 PM,Marlins,NL,Phillies,NL
296,2017,04,25,04/25/2016,06:05 PM,Cubs,NL,Pirates,NL
297,2017,04,25,04/25/2016,06:10 PM,Braves,NL,Mets,NL
298,2017,04,25,04/25/2016,06:10 PM,Yankees,AL,Red Sox,AL
299,2017,04,25,04/25/2016,06:10 PM,Mariners,AL,Tigers,AL
300,2017,04,25,04/25/2016,06:40 PM,Reds,NL,Brewers,NL
301,2017,04,25,04/25/2016,07:05 PM,Twins,AL,Rangers,AL
302,2017,04,25,04/25/2016,07:10 PM,Royals,AL,White Sox,AL
303,2017,04,25,04/25/2016,07:15 PM,Blue Jays,AL,Cardinals,NL
304,2017,04,25,04/25/2016,07:40 PM,Nationals,NL,Rockies,NL
305,2017,04,25,04/25/2016,08:40 PM,Padres,NL,Diamondbacks,NL
306,2017,04,25,04/25/2016,09:07 PM,Athletics,AL,Angels,AL
307,2017,04,25,04/25/2016,09:15 PM,Dodgers,NL,Giants,NL
308,2017,04,26,04/26/2016,01:10 PM,Royals,AL,White Sox,AL
309,2017,04,26,04/26/2016,05:10 PM,Astros,AL,Indians,AL
310,2017,04,26,04/26/2016,06:00 PM,Yankees,AL,Red Sox,AL
311,2017,04,26,04/26/2016,06:05 PM,Rays,AL,Orioles,AL
312,2017,04,26,04/26/2016,06:05 PM,Marlins,NL,Phillies,NL
313,2017,04,26,04/26/2016,06:05 PM,Cubs,NL,Pirates,NL
314,2017,04,26,04/26/2016,06:10 PM,Braves,NL,Mets,NL
315,2017,04,26,04/26/2016,06:10 PM,Mariners,AL,Tigers,AL
316,2017,04,26,04/26/2016,07:05 PM,Twins,AL,Rangers,AL
317,2017,04,26,04/26/2016,07:15 PM,Blue Jays,AL,Cardinals,NL
318,2017,04,26,04/26/2016,07:40 PM,Nationals,NL,Rockies,NL
319,2017,04,26,04/26/2016,08:40 PM,Padres,NL,Diamondbacks,NL
320,2017,04,26,04/26/2016,09:07 PM,Athletics,AL,Angels,AL
321,2017,04,26,04/26/2016,09:15 PM,Dodgers,NL,Giants,NL
322,2017,04,26,04/26/2016,12:40 PM,Reds,NL,Brewers,NL
323,2017,04,27,04/27/2016,02:10 PM,Nationals,NL,Rockies,NL
324,2017,04,27,04/27/2016,02:45 PM,Dodgers,NL,Giants,NL
325,2017,04,27,04/27/2016,05:10 PM,Astros,AL,Indians,AL
326,2017,04,27,04/27/2016,06:10 PM,Yankees,AL,Red Sox,AL
327,2017,04,27,04/27/2016,08:40 PM,Padres,NL,Diamondbacks,NL
328,2017,04,27,04/27/2016,09:07 PM,Athletics,AL,Angels,AL
329,2017,04,27,04/27/2016,12:05 PM,Marlins,NL,Phillies,NL
330,2017,04,27,04/27/2016,12:10 PM,Braves,NL,Mets,NL
331,2017,04,27,04/27/2016,12:10 PM,Mariners,AL,Tigers,AL
332,2017,04,27,04/27/2016,12:45 PM,Blue Jays,AL,Cardinals,NL
333,2017,04,28,04/28/2016,06:05 PM,Mets,NL,Nationals,NL
334,2017,04,28,04/28/2016,06:05 PM,Orioles,AL,Yankees,AL
335,2017,04,28,04/28/2016,06:07 PM,Rays,AL,Blue Jays,AL
336,2017,04,28,04/28/2016,06:10 PM,Mariners,AL,Indians,AL
337,2017,04,28,04/28/2016,06:10 PM,Pirates,NL,Marlins,NL
338,2017,04,28,04/28/2016,06:10 PM,Cubs,NL,Red Sox,AL
339,2017,04,28,04/28/2016,06:10 PM,White Sox,AL,Tigers,AL
340,2017,04,28,04/28/2016,07:05 PM,Angels,AL,Rangers,AL
341,2017,04,28,04/28/2016,07:10 PM,Athletics,AL,Astros,AL
342,2017,04,28,04/28/2016,07:10 PM,Braves,NL,Brewers,NL
343,2017,04,28,04/28/2016,07:15 PM,Reds,NL,Cardinals,NL
344,2017,04,28,04/28/2016,07:15 PM,Twins,AL,Royals,AL
345,2017,04,28,04/28/2016,08:40 PM,Rockies,NL,Diamondbacks,NL
346,2017,04,28,04/28/2016,09:10 PM,Phillies,NL,Dodgers,NL
347,2017,04,28,04/28/2016,09:15 PM,Padres,NL,Giants,NL
348,2017,04,29,04/29/2016,01:15 PM,Reds,NL,Cardinals,NL
349,2017,04,29,04/29/2016,03:05 PM,Cubs,NL,Red Sox,AL
350,2017,04,29,04/29/2016,03:10 PM,Mariners,AL,Indians,AL
351,2017,04,29,04/29/2016,06:10 PM,Athletics,AL,Astros,AL
352,2017,04,29,04/29/2016,06:10 PM,Braves,NL,Brewers,NL
353,2017,04,29,04/29/2016,06:10 PM,Pirates,NL,Marlins,NL
354,2017,04,29,04/29/2016,06:15 PM,Twins,AL,Royals,AL
355,2017,04,29,04/29/2016,07:05 PM,Angels,AL,Rangers,AL
356,2017,04,29,04/29/2016,07:10 PM,Rockies,NL,Diamondbacks,NL
357,2017,04,29,04/29/2016,08:05 PM,Padres,NL,Giants,NL
358,2017,04,29,04/29/2016,08:10 PM,Phillies,NL,Dodgers,NL
359,2017,04,29,04/29/2016,12:05 PM,Mets,NL,Nationals,NL
